date,USD/NTD,RMB/NTD,EU/USD,USD/JPY,GBP/USD,AUD/USD,USD/HKD,USD/RMB
2016/4/14,32.436,4.992192,1.12535,109.205,1.4129,0.76695,7.7577,6.49735
2016/4/15,32.348,4.984891,1.12615,109.28,1.41645,0.77225,7.7563,6.4892
2016/4/18,32.402,4.992533,1.12925,108.345,1.4174,0.76835,7.7555,6.4901
2016/4/19,32.265,4.979651,1.13205,109.155,1.42995,0.77815,7.75585,6.47935
2016/4/20,32.248,4.980123,1.13585,108.99,1.43725,0.78035,7.75665,6.47535
2016/4/21,32.296,4.982175,1.1289,109.685,1.43345,0.78185,7.75775,6.4823
2016/4/22,32.33,4.979014,1.129,110.525,1.43575,0.77575,7.75705,6.49325
2016/4/25,32.361,4.971847,1.1255,111.15,1.44265,0.7715,7.7569,6.50885
2016/4/26,32.363,4.973513,1.1279,110.845,1.45375,0.77365,7.7563,6.50705
2016/4/27,32.345,4.971912,1.13295,111.15,1.4562,0.76225,7.75735,6.50555
2016/4/28,32.279,4.973968,1.13495,108.3,1.4588,0.76365,7.75755,6.4896
2016/4/29,32.281,4.97405,1.13875,107.095,1.46185,0.76295,7.75785,6.4899
2016/5/3,32.205,4.96965,1.1603,105.655,1.4758,0.76155,7.75885,6.48035
2016/5/4,32.356,4.969687,1.1472,107.105,1.4494,0.74815,7.76005,6.51065
2016/5/5,32.377,4.970323,1.1456,107.2,1.4482,0.74805,7.76085,6.51405
2016/5/6,32.412,4.973881,1.1425,106.935,1.44965,0.73715,7.76165,6.51645
2016/5/9,32.417,4.972282,1.1395,107.605,1.4395,0.73465,7.76065,6.51955
2016/5/10,32.533,4.972116,1.1386,108.885,1.44165,0.73375,7.7623,6.5431
2016/5/11,32.528,4.97558,1.13925,108.61,1.4432,0.73515,7.7603,6.53755
2016/5/12,32.542,4.97603,1.1407,108.91,1.44235,0.73265,7.75945,6.53975
2016/5/13,32.626,4.986166,1.13435,108.715,1.44055,0.72805,7.76195,6.5433
2016/5/16,32.705,4.996147,1.13225,108.745,1.4365,0.7295,7.76295,6.54605
2016/5/17,32.63,4.988964,1.13385,109.415,1.45065,0.73415,7.76235,6.54045
2016/5/18,32.705,4.990718,1.12615,109.465,1.44375,0.7277,7.76365,6.55315
2016/5/19,32.802,5.000566,1.12215,110.205,1.45965,0.72115,7.76585,6.55965
2016/5/20,32.752,4.993403,1.12215,110.33,1.4587,0.72385,7.76605,6.55905
2016/5/23,32.656,4.977885,1.12145,109.625,1.45335,0.72275,7.7677,6.5602
2016/5/24,32.72,4.984565,1.11795,109.58,1.45415,0.71635,7.76805,6.56425
2016/5/25,32.652,4.973226,1.1149,110.075,1.465,0.71935,7.76695,6.56555
2016/5/26,32.576,4.962628,1.11705,110.11,1.47255,0.71965,7.76575,6.56425
2016/5/27,32.528,4.953071,1.11805,109.785,1.4671,0.7218,7.7648,6.56725
2016/5/30,32.68,4.960268,1.11275,111.29,1.4606,0.7173,7.76845,6.58835
2016/5/31,32.63,4.951244,1.11305,110.925,1.4576,0.723,7.76825,6.59025
2016/6/1,32.622,4.946572,1.1149,110.095,1.44845,0.7261,7.7693,6.59485
2016/6/2,32.612,4.952719,1.1208,108.96,1.44305,0.72215,7.7693,6.58465
2016/6/3,32.605,4.947678,1.1153,108.76,1.44275,0.725,7.77125,6.58995
2016/6/4,32.506,4.929892,1.13655,106.555,1.45155,0.73665,7.77125,6.59365
2016/6/6,32.402,4.933658,1.1356,107.145,1.4443,0.7357,7.76755,6.56755
2016/6/7,32.339,4.918439,1.1363,107.81,1.45465,0.74375,7.76775,6.57505
2016/6/8,32.225,4.9011,1.13705,107.04,1.45275,0.7449,7.76365,6.57505
2016/6/13,32.435,4.918151,1.127,106.235,1.4199,0.7409,7.7641,6.59495
2016/6/14,32.423,4.913868,1.12535,105.915,1.41475,0.73565,7.7603,6.59825
2016/6/15,32.441,4.910951,1.12165,106.275,1.4171,0.7383,7.76055,6.60585
2016/6/16,32.391,4.91067,1.12685,104.015,1.41595,0.73595,7.75955,6.59605
2016/6/17,32.385,4.907137,1.1246,104.185,1.4268,0.73915,7.7598,6.59955
2016/6/20,32.256,4.894816,1.1337,104.53,1.46085,0.74605,7.75965,6.58985
2016/6/21,32.258,4.896442,1.13365,104.455,1.47215,0.7485,7.75895,6.58805
2016/6/22,32.221,4.888087,1.12755,104.455,1.46675,0.7481,7.75785,6.59175
2016/6/23,32.19,4.883094,1.13205,104.475,1.47775,0.75455,7.7569,6.59215
2016/6/24,32.502,4.896491,1.11365,102.945,1.37825,0.73925,7.7589,6.6378
2016/6/27,32.533,4.881837,1.10705,102.06,1.3434,0.74425,7.75765,6.6641
2016/6/28,32.435,4.855325,1.10755,102.295,1.33535,0.74125,7.7591,6.6803
2016/6/29,32.343,4.850286,1.10755,102.41,1.34065,0.7416,7.7586,6.66825
2016/6/30,32.286,4.848615,1.11295,102.815,1.34845,0.7435,7.7588,6.6588
2016/7/1,32.218,4.830445,1.1106,102.575,1.329,0.74695,7.758,6.6698
2016/7/4,32.208,4.823728,1.11175,102.665,1.3286,0.7518,7.758,6.677
2016/7/5,32.282,4.83013,1.11495,101.78,1.31655,0.75125,7.758,6.68345
2016/7/6,32.407,4.836972,1.1069,100.9,1.2955,0.7456,7.75775,6.69985
2016/7/7,32.306,4.825709,1.10665,100.985,1.29715,0.7514,7.75815,6.69455
2016/7/11,32.215,4.808314,1.1037,102.005,1.29015,0.7545,7.75765,6.69985
2016/7/12,32.22,4.810059,1.111,103.115,1.3123,0.7624,7.75855,6.69845
2016/7/13,32.183,4.805759,1.1045,104.25,1.32405,0.75905,7.75785,6.69675
2016/7/14,32.073,4.789686,1.11,105.555,1.3235,0.76345,7.75535,6.69625
2016/7/15,31.99,4.782665,1.11455,105.925,1.3402,0.76515,7.75405,6.68875
2016/7/18,32.024,4.773049,1.1058,105.6,1.32765,0.76015,7.75455,6.70935
2016/7/19,31.991,4.771746,1.10625,106.065,1.31875,0.74975,7.75475,6.70425
2016/7/20,32.051,4.794317,1.09895,106.45,1.30845,0.74725,7.75525,6.6852
2016/7/21,32.06,4.802107,1.1034,106.86,1.3237,0.74925,7.7558,6.67625
2016/7/22,32.07,4.804888,1.103,106.125,1.32665,0.7472,7.75545,6.67445
2016/7/25,32.14,4.805734,1.0974,106.24,1.31385,0.74845,7.7568,6.68785
2016/7/26,32.106,4.805883,1.10065,104.165,1.3081,0.75165,7.75665,6.68055
2016/7/27,32.068,4.803947,1.09975,105.495,1.31115,0.74815,7.7566,6.67535
2016/7/28,31.955,4.795199,1.111,104.73,1.32025,0.75445,7.7558,6.66395
2016/7/29,31.926,4.793306,1.109,103.87,1.3186,0.74945,7.7559,6.66055
2016/8/1,31.64,4.764731,1.11695,102.355,1.32215,0.75885,7.75865,6.64045
2016/8/2,31.68,4.766224,1.1195,101.665,1.31995,0.7561,7.76015,6.64675
2016/8/3,31.75,4.783741,1.1207,101.055,1.33225,0.75865,7.75875,6.63705
2016/8/4,31.71,4.772894,1.11395,101.375,1.33025,0.76175,7.7559,6.64375
2016/8/5,31.57,4.745255,1.1142,101.1,1.31495,0.7649,7.75525,6.65295
2016/8/8,31.512,4.724689,1.1086,102.235,1.30405,0.7634,7.756,6.66965
2016/8/9,31.455,4.715922,1.1078,102.345,1.2992,0.76515,7.75715,6.66995
2016/8/10,31.225,4.695022,1.1144,101.46,1.30465,0.7714,7.75665,6.65065
2016/8/11,31.326,4.713185,1.114,101.205,1.2953,0.77095,7.75615,6.64645
2016/8/12,31.403,4.720939,1.11505,102.01,1.29595,0.76945,7.7563,6.65185
2016/8/15,31.37,4.717797,1.11685,101.105,1.29195,0.76745,7.7566,6.6493
2016/8/16,31.28,4.715178,1.12705,100.245,1.29345,0.77205,7.75585,6.6339
2016/8/17,31.452,4.738684,1.1272,100.74,1.30215,0.76695,7.75525,6.6373
2016/8/18,31.41,4.732639,1.13185,100.075,1.30695,0.77,7.75425,6.6369
2016/8/19,31.618,4.751964,1.13215,100.195,1.31265,0.76115,7.75375,6.65365
2016/8/22,31.82,4.77405,1.1291,100.77,1.3089,0.76145,7.75325,6.6652
2016/8/23,31.706,4.764048,1.13415,100.1,1.3191,0.7647,7.75335,6.65525
2016/8/24,31.772,4.767039,1.1296,100.27,1.31935,0.76155,7.75415,6.66495
2016/8/25,31.67,4.749423,1.12775,100.36,1.32255,0.7625,7.75415,6.6682
2016/8/26,31.672,4.741647,1.1291,100.465,1.32155,0.7634,7.75555,6.67955
2016/8/29,31.801,4.753295,1.11795,102.265,1.30905,0.75445,7.7562,6.6903
2016/8/30,31.72,4.740776,1.11735,102.385,1.3077,0.75465,7.75665,6.6909
2016/8/31,31.726,4.742783,1.1146,103.15,1.3128,0.75245,7.75665,6.6893
2016/9/1,31.736,4.743358,1.1133,103.605,1.31395,0.75255,7.75685,6.6906
2016/9/2,31.703,4.738394,1.1187,103.635,1.32735,0.75415,7.75575,6.69065
2016/9/5,31.506,4.710935,1.11785,103.375,1.33215,0.76025,7.75495,6.68785
2016/9/6,31.412,4.695152,1.1167,103.35,1.33325,0.7647,7.75535,6.6903
2016/9/7,31.24,4.682782,1.12445,101.615,1.3407,0.7663,7.75555,6.67125
2016/9/8,31.286,4.690647,1.12735,101.595,1.33465,0.772,7.75575,6.66985
2016/9/9,31.51,4.709863,1.12745,102.19,1.33005,0.7618,7.75755,6.6902
2016/9/10,31.552,4.714942,1.12325,102.7,1.3267,0.7539,7.75695,6.6919
2016/9/12,31.716,4.740781,1.1258,102.32,1.32825,0.75115,7.75785,6.69005
2016/9/13,31.706,4.740142,1.12325,101.81,1.33175,0.75225,7.75765,6.68885
2016/9/14,31.689,4.74679,1.123,103.17,1.3206,0.74865,7.75775,6.6759
2016/9/19,31.45,4.715928,1.11555,101.775,1.30635,0.7543,7.75835,6.6689
2016/9/20,31.367,4.698557,1.12005,101.66,1.30295,0.7561,7.75705,6.6759
2016/9/21,31.43,4.70394,1.1157,101.725,1.29745,0.75835,7.75575,6.68165
2016/9/22,31.4,4.702056,1.1243,100.645,1.30775,0.76635,7.75605,6.67795
2016/9/23,31.33,4.691605,1.12065,100.94,1.30245,0.76155,7.75555,6.6779
2016/9/26,31.432,4.705308,1.1237,100.585,1.29205,0.7603,7.7558,6.6801
2016/9/29,31.356,4.69346,1.12225,101.455,1.30205,0.7677,7.75465,6.6808
2016/9/30,31.366,4.696808,1.1182,100.965,1.29545,0.76075,7.75355,6.67815
2016/10/3,31.33,4.692325,1.12375,101.44,1.28615,0.76685,7.75555,6.67685
2016/10/4,31.347,4.689668,1.11745,102.44,1.27755,0.7659,7.75605,6.68425
2016/10/5,31.371,4.687831,1.1223,102.815,1.27375,0.76155,7.75755,6.692
2016/10/6,31.403,4.689347,1.1209,103.635,1.27245,0.7596,7.7565,6.69665
2016/10/7,31.48,4.690866,1.11175,103.855,1.243,0.75655,7.75835,6.7109
2016/10/11,31.613,4.70452,1.1114,103.92,1.22925,0.7547,7.7592,6.7197
2016/10/12,31.629,4.706237,1.1043,103.475,1.22915,0.7581,7.75835,6.72065
2016/10/13,31.76,4.713978,1.1004,103.85,1.21615,0.7519,7.75865,6.7374
2016/10/14,31.672,4.701962,1.1014,104.205,1.2199,0.7611,7.75815,6.7359
2016/10/17,31.77,4.707011,1.09785,104.265,1.216,0.7589,7.75885,6.7495
2016/10/18,31.669,4.696133,1.1015,103.97,1.22385,0.76795,7.75875,6.74365
2016/10/19,31.518,4.673394,1.09965,103.49,1.22945,0.7668,7.75855,6.74415
2016/10/20,31.53,4.672588,1.0972,103.725,1.22745,0.76645,7.75785,6.74775
2016/10/21,31.63,4.673617,1.0887,103.82,1.22385,0.76475,7.75855,6.7678
2016/10/24,31.683,4.676031,1.0888,103.915,1.22405,0.7637,7.75695,6.7756
2016/10/25,31.616,4.660483,1.08805,104.45,1.22205,0.76275,7.75685,6.78385
2016/10/26,31.558,4.655626,1.09185,104.16,1.22215,0.76965,7.756,6.77845
2016/10/27,31.637,4.663231,1.09105,104.67,1.22275,0.7635,7.75485,6.78435
2016/10/28,31.639,4.659381,1.09135,105.265,1.21735,0.75815,7.75515,6.7904
2016/10/31,31.58,4.657355,1.09585,104.955,1.2191,0.76125,7.75505,6.78065
2016/11/1,31.568,4.653944,1.0987,105.055,1.22725,0.76695,7.75485,6.78305
2016/11/2,31.564,4.661908,1.1094,103.515,1.2276,0.7639,7.7549,6.7706
2016/11/3,31.468,4.646785,1.11025,102.89,1.2338,0.7663,7.75515,6.772
2016/11/4,31.473,4.649852,1.11005,103.08,1.2468,0.7673,7.75575,6.7686
2016/11/7,31.519,4.645144,1.1059,104.45,1.2417,0.76795,7.7562,6.78535
2016/11/8,31.507,4.640792,1.10625,104.45,1.24395,0.7709,7.75535,6.78915
2016/11/9,31.459,4.630073,1.10875,103.715,1.24015,0.7669,7.75355,6.7945
2016/11/10,31.589,4.637107,1.09255,105.615,1.24445,0.7701,7.75465,6.8122
2016/11/11,31.801,4.655762,1.09035,106.785,1.25655,0.7591,7.75805,6.83045
2016/11/14,31.949,4.665129,1.07735,107.685,1.2505,0.75455,7.75705,6.84845
2016/11/15,31.87,4.643427,1.07825,108.12,1.24875,0.7562,7.7572,6.86345
2016/11/16,31.848,4.629744,1.0713,109.38,1.24725,0.753,7.75675,6.879
2016/11/17,31.868,4.631504,1.07215,108.955,1.2467,0.74695,7.7566,6.8807
2016/11/18,32.01,4.631815,1.0597,110.66,1.2421,0.73755,7.75725,6.9109
2016/11/21,32,4.62992,1.06315,110.915,1.2348,0.7341,7.75655,6.91155
2016/11/22,31.945,4.622889,1.06205,110.855,1.24695,0.7391,7.75565,6.9102
2016/11/23,31.88,4.606405,1.0624,111.035,1.2409,0.74385,7.75575,6.9208
2016/11/24,31.927,4.595062,1.053,113.415,1.24205,0.73735,7.75595,6.9481
2016/11/25,31.942,4.602395,1.0588,112.925,1.2421,0.7449,7.75585,6.9403
2016/11/28,31.802,4.592368,1.066,111.875,1.24905,0.74835,7.75565,6.92495
2016/11/29,31.818,4.601965,1.06065,112.275,1.2413,0.7479,7.75635,6.914
2016/11/30,31.89,4.621881,1.0635,112.765,1.24895,0.7481,7.75575,6.8998
2016/12/1,31.892,4.619588,1.0617,114.12,1.25335,0.74015,7.75595,6.90365
2016/12/2,31.923,4.642211,1.0668,113.935,1.26175,0.7417,7.7557,6.8767
2016/12/5,31.995,4.653353,1.0635,114.04,1.2715,0.7447,7.75515,6.8757
2016/12/6,31.952,4.647291,1.0777,113.83,1.2759,0.74395,7.75535,6.8754
2016/12/7,31.902,4.620718,1.07215,114.255,1.26225,0.74255,7.75615,6.9041
2016/12/8,31.752,4.605977,1.0768,113.63,1.26185,0.7495,7.75595,6.89365
2016/12/9,31.86,4.601604,1.06145,114.48,1.2571,0.74675,7.7588,6.92365
2016/12/12,31.864,4.592813,1.0572,115.935,1.2607,0.7453,7.75955,6.9378
2016/12/13,31.822,4.593028,1.0635,115.395,1.2677,0.7489,7.75905,6.92835
2016/12/14,31.803,4.597982,1.06375,115.035,1.26675,0.7501,7.75665,6.91675
2016/12/15,31.923,4.604382,1.0485,117.685,1.25365,0.74055,7.75955,6.9332
2016/12/16,31.967,4.606924,1.04355,118.355,1.24325,0.7347,7.76275,6.9389
2016/12/19,31.97,4.602082,1.04595,117.325,1.24775,0.7291,7.76555,6.94685
2016/12/20,32.005,4.605648,1.03885,118.115,1.23835,0.7255,7.76615,6.9491
2016/12/21,32.02,4.613346,1.0401,117.64,1.2354,0.72495,7.7612,6.94075
2016/12/22,32.03,4.613601,1.0442,117.715,1.2347,0.7227,7.76265,6.9425
2016/12/23,32.17,4.628427,1.0441,117.47,1.2281,0.72125,7.76145,6.95055
2016/12/26,32.25,4.638614,1.04625,117.145,1.22805,0.71945,7.75935,6.9525
2016/12/27,32.281,4.640232,1.04475,117.285,1.2275,0.7191,7.75955,6.95675
2016/12/28,32.309,4.641963,1.0455,117.545,1.2278,0.72075,7.75715,6.9602
2016/12/29,32.312,4.632701,1.0452,116.37,1.2253,0.7209,7.75625,6.97475
2016/12/30,32.279,4.626678,1.0516,116.965,1.22785,0.72205,7.75485,6.9767
2017/1/3,32.245,4.627222,1.0459,117.82,1.2295,0.7219,7.75675,6.96855
2017/1/4,32.26,4.659699,1.04365,117.725,1.2283,0.72735,7.75575,6.9232
2017/1/5,31.962,4.690424,1.05575,115.905,1.2307,0.7309,7.75455,6.8143
2017/1/6,31.993,4.67133,1.05915,116.185,1.23805,0.73215,7.75525,6.8488
2017/1/9,32.106,4.668245,1.05405,117.26,1.2188,0.7317,7.75535,6.87755
2017/1/10,31.948,4.638211,1.0601,115.885,1.2135,0.73695,7.75535,6.888
2017/1/11,31.935,4.627605,1.0554,115.96,1.2156,0.7383,7.75455,6.901
2017/1/12,31.78,4.629615,1.06475,114.095,1.2274,0.7495,7.7547,6.8645
2017/1/13,31.602,4.616073,1.0636,114.615,1.21825,0.75015,7.75445,6.8461
2017/1/16,31.702,4.620757,1.05915,114.15,1.20265,0.7459,7.75525,6.8608
2017/1/17,31.603,4.632589,1.06635,113.17,1.21205,0.7545,7.75535,6.8219
2017/1/18,31.586,4.637172,1.0696,113.19,1.2327,0.7555,7.75625,6.8115
2017/1/19,31.623,4.62148,1.06495,114.82,1.2303,0.75315,7.75735,6.8426
2017/1/20,31.533,4.608201,1.06745,114.725,1.2329,0.75575,7.75795,6.8428
2017/1/23,31.431,4.605742,1.0742,113.455,1.2447,0.7561,7.75745,6.8243
2017/1/24,31.382,4.604712,1.0749,113.275,1.2483,0.75655,7.75705,6.8152
2017/2/2,31.101,4.561148,1.0794,112.85,1.26765,0.76535,7.7597,6.8187
2017/2/3,31.05,4.552054,1.07585,113.125,1.2525,0.7656,7.75905,6.8211
2017/2/6,30.943,4.543825,1.07565,112.605,1.2479,0.76595,7.7572,6.8099
2017/2/7,31.048,4.544123,1.0667,112.24,1.2369,0.7623,7.7573,6.83255
2017/2/8,31.128,4.542789,1.06475,112.255,1.2489,0.76315,7.75875,6.8522
2017/2/9,31.046,4.530946,1.06895,112.365,1.25625,0.7627,7.75845,6.852
2017/2/10,31.051,4.522889,1.0643,113.715,1.2481,0.76435,7.75775,6.8653
2017/2/13,31.03,4.513965,1.06545,113.515,1.25335,0.7673,7.75875,6.8742
2017/2/14,30.868,4.498394,1.06175,113.545,1.25255,0.7679,7.7594,6.862
2017/2/15,30.765,4.486398,1.05665,114.545,1.24575,0.76715,7.7625,6.8574
2017/2/16,30.792,4.498588,1.06335,113.69,1.24945,0.7709,7.76085,6.8448
2017/2/17,30.776,4.489911,1.0649,113.315,1.249,0.7693,7.76115,6.8545
2017/2/18,30.796,4.494707,1.06165,112.875,1.24125,0.76695,7.7615,6.8516
2017/2/20,30.804,4.493195,1.0618,113.075,1.24315,0.76755,7.761,6.8557
2017/2/21,30.793,4.484385,1.0573,113.535,1.24305,0.7661,7.7612,6.8667
2017/2/22,30.779,4.483177,1.05095,113.345,1.24995,0.76975,7.76095,6.86545
2017/2/23,30.745,4.479885,1.0564,113.295,1.24735,0.7697,7.75945,6.8629
2017/2/24,30.65,4.472356,1.0597,112.675,1.2548,0.7717,7.76035,6.8532
2017/3/1,30.76,4.477518,1.0539,113.535,1.23685,0.7661,7.76275,6.8699
2017/3/2,30.795,4.478578,1.05375,114.235,1.2287,0.76555,7.76305,6.87605
2017/3/3,31.02,4.492813,1.05155,114.315,1.2255,0.75515,7.76405,6.90435
2017/3/6,30.982,4.495612,1.0611,113.665,1.22745,0.7585,7.7638,6.8916
2017/3/7,30.85,4.475749,1.0595,113.785,1.22255,0.76075,7.7651,6.8927
2017/3/8,30.865,4.46561,1.0558,113.915,1.21775,0.7567,7.7667,6.9117
2017/3/9,31.02,4.493123,1.05465,114.515,1.21665,0.75235,7.7665,6.9039
2017/3/10,31.036,4.493361,1.06005,115.485,1.21595,0.75155,7.76495,6.9071
2017/3/13,30.916,4.483902,1.06865,114.63,1.2221,0.7577,7.76475,6.8949
2017/3/14,30.966,4.48301,1.06395,115.135,1.21105,0.7541,7.76915,6.9074
2017/3/15,30.84,4.473774,1.0633,114.64,1.22315,0.75835,7.7686,6.8935
2017/3/16,30.657,4.461728,1.07225,113.355,1.22705,0.76955,7.7634,6.8711
2017/3/17,30.566,4.443196,1.07795,113.325,1.23635,0.7689,7.7644,6.8793
2017/3/20,30.527,4.428491,1.0767,112.735,1.24215,0.7729,7.7662,6.8933
2017/3/21,30.458,4.421618,1.0794,112.8,1.23765,0.77095,7.765,6.88845
2017/3/22,30.503,4.442365,1.0805,111.345,1.24825,0.7667,7.7664,6.8664
2017/3/23,30.488,4.435059,1.0787,111.23,1.2492,0.76285,7.76725,6.8743
2017/3/24,30.488,4.432041,1.07845,111.27,1.24885,0.76085,7.76735,6.879
2017/3/27,30.25,4.414231,1.08705,110.175,1.2567,0.76325,7.76735,6.85285
2017/3/28,30.17,4.392752,1.08505,110.64,1.2581,0.76,7.7666,6.86815
2017/3/29,30.285,4.406528,1.0786,111.19,1.2415,0.7653,7.768,6.87275
2017/3/30,30.315,4.405255,1.0735,111.12,1.24065,0.7655,7.7707,6.88155
2017/3/31,30.336,4.408367,1.0693,111.84,1.24705,0.7657,7.7679,6.88145
2017/4/5,30.381,4.413964,1.0671,110.665,1.2442,0.7577,7.7693,6.88295
2017/4/6,30.56,4.435601,1.06445,110.545,1.24865,0.7543,7.7698,6.8897
2017/4/7,30.601,4.440083,1.06385,110.605,1.24605,0.7527,7.76985,6.892
2017/4/10,30.652,4.437306,1.0585,111.285,1.2402,0.74815,7.7701,6.9078
2017/4/11,30.65,4.436833,1.0593,110.665,1.2405,0.75075,7.7712,6.9081
2017/4/12,30.556,4.430253,1.0618,109.635,1.24965,0.75045,7.7719,6.8971
2017/4/13,30.325,4.40786,1.06485,108.92,1.25565,0.75895,7.7732,6.87975
2017/4/14,30.4,4.415904,1.06235,108.88,1.2513,0.75665,7.7723,6.8842
2017/4/17,30.35,4.41031,1.064,108.31,1.25375,0.7591,7.77335,6.8816
2017/4/18,30.406,4.415742,1.0649,108.885,1.26005,0.75445,7.77525,6.8858
2017/4/19,30.418,4.419127,1.0724,108.835,1.2821,0.7512,7.77485,6.88325
2017/4/20,30.408,4.41962,1.07565,109.07,1.28265,0.7526,7.7757,6.88025
2017/4/21,30.363,4.411683,1.0722,109.19,1.28165,0.75335,7.775,6.8824
2017/4/24,30.272,4.39616,1.0866,110.095,1.28265,0.75655,7.77715,6.886
2017/4/25,30.152,4.378854,1.0889,110.4,1.28085,0.75345,7.7829,6.8858
2017/4/26,30.151,4.373101,1.0912,111.295,1.2811,0.74975,7.78205,6.89465
2017/4/27,30.156,4.370479,1.0914,111.27,1.28865,0.7477,7.78085,6.89995
2017/4/28,30.218,4.380311,1.0893,111.36,1.29405,0.7473,7.78035,6.8986
2017/5/2,30.062,4.360704,1.0908,112.12,1.2881,0.7531,7.7797,6.89385
2017/5/3,30.072,4.364319,1.092,112.17,1.2924,0.74895,7.78105,6.8904
2017/5/4,30.14,4.371506,1.0913,112.815,1.28745,0.73965,7.7815,6.89465
2017/5/5,30.182,4.372376,1.0976,112.32,1.29345,0.7397,7.78365,6.9029
2017/5/8,30.166,4.368731,1.0961,112.62,1.2981,0.74235,7.78465,6.905
2017/5/9,30.258,4.378212,1.09215,113.64,1.29525,0.73505,7.7836,6.91105
2017/5/10,30.266,4.381064,1.08935,113.79,1.29835,0.73725,7.7861,6.90835
2017/5/11,30.215,4.374528,1.08865,114.165,1.29345,0.7377,7.7891,6.90705
2017/5/12,30.201,4.374645,1.08615,113.65,1.28655,0.7392,7.79295,6.90365
2017/5/15,30.158,4.372699,1.09395,113.675,1.2922,0.7417,7.78715,6.8969
2017/5/16,30.115,4.373421,1.1033,113.485,1.29355,0.7424,7.7866,6.8859
2017/5/17,30.14,4.380276,1.10945,112.5,1.2935,0.7402,7.7876,6.88085
2017/5/18,30.225,4.391118,1.1134,110.88,1.29655,0.74355,7.7848,6.8832
2017/5/19,30.21,4.386583,1.1138,111.375,1.29825,0.74415,7.78205,6.8869
2017/5/22,30.052,4.367577,1.1172,111.32,1.2978,0.7455,7.78575,6.8807
2017/5/23,30.166,4.384357,1.12495,111.29,1.29755,0.74965,7.787,6.88035
2017/5/24,30.183,4.38719,1.1186,111.86,1.29765,0.74695,7.78945,6.8798
2017/5/25,30.084,4.384713,1.1241,111.785,1.29925,0.7488,7.7907,6.8611
2017/5/26,30.122,4.405132,1.1227,111.155,1.28745,0.74345,7.79305,6.83795
2017/5/31,30.102,4.438961,1.118,110.965,1.27945,0.7447,7.78735,6.7813
2017/6/1,30.117,4.454244,1.12355,111.06,1.2878,0.74155,7.7916,6.7614
2017/6/2,30.117,4.436114,1.1222,111.51,1.2871,0.73785,7.79195,6.78905
2017/6/3,30.127,4.44551,1.1281,110.405,1.28865,0.74365,7.7886,6.77695
2017/6/5,30.09,4.436229,1.1266,110.545,1.28795,0.7468,7.79185,6.7828
2017/6/6,30.093,4.444014,1.1251,109.68,1.29285,0.74805,7.7931,6.7716
2017/6/7,30.095,4.443256,1.126,109.29,1.2902,0.75515,7.7943,6.7732
2017/6/8,30.105,4.442294,1.12595,109.805,1.2973,0.7553,7.79625,6.7769
2017/6/9,30.108,4.433373,1.1182,110.37,1.2689,0.75375,7.79485,6.7912
2017/6/12,30.176,4.440761,1.1222,110.045,1.27275,0.7533,7.79715,6.79525
2017/6/13,30.227,4.450714,1.1219,110.21,1.26935,0.75465,7.79865,6.7915
2017/6/14,30.23,4.45173,1.121,110.205,1.2773,0.75625,7.7992,6.7906
2017/6/15,30.247,4.455171,1.11905,109.6,1.27245,0.7608,7.7999,6.7892
2017/6/16,30.381,4.455677,1.1173,111.25,1.27735,0.7597,7.80015,6.8185
2017/6/19,30.361,4.450589,1.11945,111.13,1.27985,0.7597,7.79835,6.8218
2017/6/20,30.401,4.447271,1.1158,111.61,1.2685,0.76165,7.7987,6.8359
2017/6/21,30.471,4.460833,1.1129,111.18,1.25925,0.75545,7.8002,6.8308
2017/6/22,30.442,4.456526,1.11665,111.03,1.2666,0.7548,7.7982,6.8309
2017/6/23,30.4,4.446699,1.11855,111.18,1.27385,0.75775,7.7988,6.83655
2017/6/26,30.335,4.4307,1.11995,111.57,1.2744,0.75805,7.79975,6.84655
2017/6/27,30.341,4.450205,1.1236,111.55,1.27465,0.762,7.79995,6.8179
2017/6/28,30.438,4.473716,1.1376,111.905,1.28145,0.75925,7.80325,6.80375
2017/6/29,30.37,4.475354,1.1418,112.58,1.29705,0.7668,7.8045,6.78605
2017/6/30,30.436,4.489858,1.14095,112.01,1.3005,0.76765,7.80545,6.77885
2017/7/3,30.428,4.480645,1.1383,112.875,1.29925,0.7662,7.8074,6.791
2017/7/4,30.528,4.489356,1.1355,113.275,1.29325,0.76035,7.8078,6.8001
2017/7/5,30.509,4.487355,1.1357,113.51,1.2906,0.76145,7.8062,6.7989
2017/7/6,30.601,4.497429,1.13505,113.345,1.29335,0.76085,7.808,6.8041
2017/7/7,30.61,4.500282,1.1415,113.795,1.2952,0.7594,7.8091,6.8018
2017/7/10,30.585,4.495353,1.1408,114.165,1.28885,0.7599,7.8129,6.8037
2017/7/11,30.593,4.4961,1.1396,114.285,1.29005,0.7619,7.81255,6.80435
2017/7/12,30.49,4.490415,1.1451,113.395,1.28175,0.7646,7.8114,6.79
2017/7/13,30.385,4.480511,1.1412,112.97,1.29365,0.77265,7.8096,6.7816
2017/7/14,30.417,4.483861,1.1419,113.255,1.2954,0.7759,7.8091,6.78365
2017/7/17,30.419,4.493647,1.1443,112.58,1.30745,0.78085,7.8022,6.76935
2017/7/18,30.37,4.496096,1.1525,112.3,1.3099,0.79105,7.8037,6.75475
2017/7/19,30.397,4.499273,1.1518,112.13,1.3021,0.7916,7.8085,6.756
